IP,Type, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
52.54.95.86,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,czfe18-front01-iad01.transport.home.nest.com,czfe18-front01-iad01.transport.home.nest.com,None,None,22,6714,12,5403,10,1311
52.55.159.10,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,weather.nest.com,weather.nest.com,None,None,24,10747,11,9030,13,1717
52.55.205.241,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,czfe91-front01-iad01.transport.home.nest.com,czfe91-front01-iad01.transport.home.nest.com,None,None,84,26598,39,16848,45,9750
52.6.94.39,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,czfe44-front01-iad01.transport.home.nest.com,czfe44-front01-iad01.transport.home.nest.com,None,None,98,23729,45,15824,53,7905
52.70.53.18,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,squeakydoor.nest.com,squeakydoor.nest.com,None,None,191,58450,82,40879,109,17571
52.72.161.88,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,weather.nest.com,weather.nest.com,None,None,7,4167,3,3378,4,789
52.73.226.79,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,weather.nest.com,weather.nest.com,None,None,31,8168,12,5762,19,2406
52.87.106.218,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,weather.nest.com,weather.nest.com,None,None,9,2839,5,2050,4,789
52.91.103.86,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,czfe111-front01-iad01.transport.home.nest.com,czfe111-front01-iad01.transport.home.nest.com,None,None,69,23924,34,15891,35,8033
54.146.20.238,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,weather.nest.com,weather.nest.com,None,None,60,22168,23,18092,37,4076
54.152.190.163,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,weather.nest.com,weather.nest.com,None,None,24,10718,10,8935,14,1783
54.156.213.123,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,czfe108-front01-iad01.transport.home.nest.com,czfe108-front01-iad01.transport.home.nest.com,None,None,121,37480,54,26126,67,11354
54.156.64.150,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,squeakydoor.nest.com,squeakydoor.nest.com,None,None,909,325157,426,242633,483,82524
54.164.236.255,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,weather.nest.com,weather.nest.com,None,None,3,202,1,74,2,128
54.164.247.81,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,squeakydoor.nest.com,squeakydoor.nest.com,None,None,1064,378760,506,284058,558,94702
54.166.199.222,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,czfe116-front01-iad01.transport.home.nest.com,czfe116-front01-iad01.transport.home.nest.com,None,None,53,20761,25,14504,28,6257
54.173.243.106,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,czfe110-front01-iad01.transport.home.nest.com,czfe110-front01-iad01.transport.home.nest.com,None,None,130,40870,61,26479,69,14391
54.205.92.207,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,weather.nest.com,weather.nest.com,None,None,46,17827,19,14184,27,3643
54.208.172.57,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,squeakydoor.nest.com,squeakydoor.nest.com,None,None,444,131080,194,89382,250,41698
54.88.60.177,First,"Nest Labs, Inc.",US,None,None,"AMAZON-AES, US",US,czfe100-front01-iad01.transport.home.nest.com,czfe100-front01-iad01.transport.home.nest.com,None,None,20,6606,10,5295,10,1311
