IP,Type, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
91.121.165.46,Time,None,None,None,None,"OVH, FR",FR,pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
91.224.149.41,Time,None,None,None,None,"TETANEUTRAL-NET-AS, FR",FR,pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
92.222.227.225,Time,None,None,None,None,"OVH, FR",FR,pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
92.243.6.5,Time,None,None,None,None,"GANDI-AS-2 Domain name registrar - www.gandi.net, FR",FR,pool.ntp.org,pool.ntp.org,None,None,6,540,3,270,3,270
93.1.195.48,Time,None,None,None,None,"LDCOMNET --- I3Dnet ---, FR",FR,pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
94.23.21.189,Time,None,None,None,None,"OVH, FR",FR,pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
94.23.215.121,Time,None,None,None,None,"OVH, FR",FR,pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
95.81.173.155,Time,None,None,None,None,"TDF, FR",FR,pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
95.81.173.74,Time,None,None,None,None,"TDF, FR",FR,pool.ntp.org,pool.ntp.org,None,None,6,540,3,270,3,270
192.168.231.108,Local (Echo Dot 3),Local,Local,Local,Local,Local,Local,N/A,N/A,Local,Local,55,58465,0,0,55,58465
192.168.231.171,Local (Echo Show 5),Local,Local,Local,Local,Local,Local,N/A,N/A,Local,Local,67,71221,0,0,67,71221
192.168.231.192,Local (Google Home),Local,Local,Local,Local,Local,Local,N/A,N/A,Local,Local,5905,4553886,1691,74404,4214,4479482
192.168.231.223,Local (Nest Mini),Local,Local,Local,Local,Local,Local,N/A,N/A,Local,Local,5494,4529688,1286,56584,4208,4473104
